frame_number,x,y,sequence_id,sequence_annotation,number_of_points,still_file,Path,CTsite,CT_serial_number,Folder,xres,yres,Camera_ID
4,206.9258977,348.2183066,1,Lt,16,a(4)_05.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
5,197.9318916,340.3485513,1,Lt,16,a(4)_06.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
6,191.1863902,334.7272912,1,Lt,16,a(4)_07.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
7,188.9378918,327.9817593,1,Lt,16,a(4)_08.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
8,186.689384,325.733282,1,Lt,16,a(4)_09.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
13,173.1983643,325.7332851,1,Lt,16,a(4)_14.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
14,167.5771211,323.4847805,1,Lt,16,a(4)_15.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
15,154.0861119,318.9877774,1,Lt,16,a(4)_16.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
16,142.8436043,316.7392759,1,Lt,16,a(4)_17.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
17,137.2223505,314.4907744,1,Lt,16,a(4)_18.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
20,152.9618612,311.1180221,1,Lt,16,a(4)_21.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
21,169.8256226,311.1180221,1,Lt,16,a(4)_22.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
23,-70.40513194,761.7955104,2,Lt,1,a(5)_02.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
43,175.5729757,380.7062761,3,Lt,1,a(8)_01.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
43,175.5729757,381.8159032,4,Lt,20,a(8)_01.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
44,189.9981285,371.829259,4,Lt,20,a(8)_02.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
45,202.2040271,359.6233604,4,Lt,20,a(8)_03.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
46,199.9847728,348.5270729,4,Lt,20,a(8)_04.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
47,195.5462635,339.6500558,4,Lt,20,a(8)_05.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
48,191.1077557,330.7730532,4,Lt,20,a(8)_06.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
49,201.0943999,325.224919,4,Lt,20,a(8)_07.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
50,207.7521628,319.6767832,4,Lt,20,a(8)_08.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
51,204.4232814,314.1286475,4,Lt,20,a(8)_09.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
52,196.6558914,307.4708992,4,Lt,20,a(8)_10.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
53,195.5462642,304.1420032,4,Lt,20,a(8)_11.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
54,195.5462642,298.5938675,4,Lt,20,a(8)_12.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
55,193.3270099,295.2649861,4,Lt,20,a(8)_13.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
56,186.6692478,294.1553439,4,Lt,20,a(8)_14.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
57,180.0114842,291.3812911,4,Lt,20,a(8)_15.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
58,175.5729757,288.6072232,4,Lt,20,a(8)_16.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
60,177.2374164,284.1687147,4,Lt,20,a(8)_18.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
61,181.1211114,282.504274,4,Lt,20,a(8)_19.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
63,175.0556549,278.7626661,4,Lt,20,a(8)_21.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
64,164.4686415,276.6452325,4,Lt,20,a(8)_22.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
65,474.6575015,426.7878277,5,Lt,1,a(9)_01.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
70,476.6925137,427.4661651,6,Lt,8,a(9)_06.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
72,456.3423914,420.0044537,6,Lt,8,a(9)_08.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
80,449.5590174,409.8293925,6,Lt,8,a(9)_16.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
81,448.2023425,398.975994,6,Lt,8,a(9)_17.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
82,427.1738829,379.9825466,6,Lt,8,a(9)_18.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
83,382.4036139,372.5208351,6,Lt,8,a(9)_19.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
84,345.7733939,367.0941358,6,Lt,8,a(9)_20.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
85,305.7514868,356.9190747,6,Lt,8,a(9)_21.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
86,199.2525137,373.1991725,7,Lt,1,PICT0004_01.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
86,198.5741763,374.5558473,8,Lt,14,PICT0004_01.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
87,191.1124648,362.345774,8,Lt,14,PICT0004_02.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
88,189.0774526,350.814038,8,Lt,14,PICT0004_03.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
89,187.0424404,343.3523265,8,Lt,14,PICT0004_04.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
90,197.2175015,327.0722287,8,Lt,14,PICT0004_05.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
91,196.5391641,318.2538424,8,Lt,14,PICT0004_06.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
92,188.3991152,307.4004439,8,Lt,14,PICT0004_07.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
93,174.1540296,297.9037202,8,Lt,14,PICT0004_08.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
94,163.3006384,290.4420233,8,Lt,14,PICT0004_09.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
95,174.1540296,288.406982,8,Lt,14,PICT0004_10.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
96,178.224054,283.6586346,8,Lt,14,PICT0004_11.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
97,163.9789685,280.945285,8,Lt,14,PICT0004_12.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
98,151.7688951,277.5535979,8,Lt,14,PICT0004_13.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
99,140.9154966,275.5185857,8,Lt,14,PICT0004_14.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
0,1840.533333,1423.466667,0,20,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
0,1856.4,403.4666667,1,40,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
4,2069.466667,1341.866667,2,40,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
4,2083.066667,902.1333333,3,60,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
6,2001.466667,1305.6,4,40,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
6,1996.933333,1024.533333,5,60,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
14,2300.666667,1156,6,40,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
14,2314.266667,970.1333333,7,60,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
20,1792.933333,1078.933333,8,40,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
20,1792.933333,956.5333333,9,60,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
26,2908.133333,1405.333333,10,40,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
26,2921.733333,516.8,11,60,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
33,2862.8,1233.066667,12,40,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
33,2858.266667,938.4,13,60,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
40,2958,1251.2,14,20,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
40,2939.866667,1060.8,15,40,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
43,328.6666667,1332.8,16,40,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
43,333.2,430.6666667,17,60,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
49,129.2,1133.333333,18,40,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
49,133.7333333,929.3333333,19,60,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
57,881.7333333,1264.8,20,40,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
57,877.2,1156,21,60,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
84,1294.266667,1278.4,22,40,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
84,1289.733333,1038.133333,23,60,1,NA,NA,OCPD11,B120521018,OCPD11Stills,3264,2448,B12
0,144.4444444,266.6666667,0,Lt,1,a(10)_01.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
0,144.4444444,264.8888889,1,Lt,14,a(10)_01.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
1,109.7777778,263.1111111,1,Lt,14,a(10)_02.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
2,58.22222222,232.8888889,1,Lt,14,a(10)_03.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
3,37.77777778,223.1111111,1,Lt,14,a(10)_04.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
4,12.88888889,215.1111111,1,Lt,14,a(10)_05.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
5,18.22222222,205.3333333,1,Lt,14,a(10)_06.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
6,23.55555556,196.4444444,1,Lt,14,a(10)_07.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
7,40.44444444,189.3333333,1,Lt,14,a(10)_08.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
9,50.22222222,182.2222222,1,Lt,14,a(10)_10.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
10,77.77777778,177.7777778,1,Lt,14,a(10)_11.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
11,115.1111111,172.4444444,1,Lt,14,a(10)_12.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
14,186.2222222,178.6666667,1,Lt,14,a(10)_15.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
16,237.7777778,176,1,Lt,14,a(10)_17.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
17,259.1111111,172.4444444,1,Lt,14,a(10)_18.jpeg,F:\Stills\APAPD\OCPD21Stills\,OCPD21,B100817126,OCPD21Stills,720,480,B10
2,1940.266667,1486.933333,0,20,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
2,1992.4,589.3333333,1,30,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
6,1743.066667,1097.066667,2,20,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
6,1770.266667,417.0666667,3,40,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
11,1176.4,1006.4,4,20,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
11,1176.4,566.6666667,5,40,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
38,1013.2,811.4666667,6,20,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
38,1004.133333,571.2,7,40,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
45,759.3333333,607.4666667,8,40,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
45,768.4,779.7333333,9,20,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
53,557.9443057,457.9384032,10,60,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
53,570.8556943,599.9636783,11,40,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
59,1097.851727,494.1074288,12,60,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
59,1093.082004,599.0413446,13,40,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
70,1114.040978,613.6729314,14,40,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
70,1117.664114,479.6169027,15,60,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
83,2219.097431,1037.579833,16,20,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
83,2229.966839,642.6580187,17,40,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
91,2226.343703,635.4117468,18,40,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
91,2229.966839,385.415369,19,60,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
112,638.4045684,1074.471283,20,20,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
112,610.4150248,274.7700393,21,40,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
78,2589.94024,1275.679559,22,20,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
78,2615.245687,733.3413213,23,30,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
123,686.3969559,1015.708867,24,20,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
123,638.6728636,633.916129,25,40,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
133,259.6204338,564.5630184,26,40,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
133,259.6204338,448.7042818,27,60,1,NA,NA,OCPD21,B100817126,OCPD21Stills,3264,2448,B10
0,612.8888889,281.7777778,0,Lt,1,a(24)_01.jpeg,F:\Stills\APAPD\OCPD31Stills\,OCPD31,B121017980,OCPD31Stills,720,480,B12
0,611.1111111,280.8888889,1,Lt,4,a(24)_01.jpeg,F:\Stills\APAPD\OCPD31Stills\,OCPD31,B121017980,OCPD31Stills,720,480,B12
1,660,273.7777778,1,Lt,4,a(24)_02.jpeg,F:\Stills\APAPD\OCPD31Stills\,OCPD31,B121017980,OCPD31Stills,720,480,B12
2,712.4444444,264.8888889,1,Lt,4,a(24)_03.jpeg,F:\Stills\APAPD\OCPD31Stills\,OCPD31,B121017980,OCPD31Stills,720,480,B12
3,750.6666667,257.7777778,1,Lt,4,a(24)_04.jpeg,F:\Stills\APAPD\OCPD31Stills\,OCPD31,B121017980,OCPD31Stills,720,480,B12
0,1709.066667,1468.8,0,20,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
0,1693.2,562.1333333,1,40,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
2,1629.733333,1219.466667,2,20,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
2,1611.6,738.9333333,3,40,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
5,1602.533333,1001.866667,4,20,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
5,1598,661.8666667,5,40,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
8,2994.266667,1378.133333,6,20,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
8,2994.266667,489.6,7,40,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
10,2491.066667,1151.466667,8,20,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
10,2491.066667,729.8666667,9,40,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
13,92.93333333,1604.8,10,20,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
13,65.73333333,1024.533333,11,30,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
14,772.9333333,1137.866667,12,20,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
14,750.2666667,571.2,13,40,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
22,2450.266667,1115.2,14,20,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
22,2436.666667,684.5333333,15,30,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
26,215.3333333,1500.533333,16,20,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
26,188.1333333,566.6666667,17,40,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
28,904.4,1355.466667,18,20,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
28,868.1333333,716.2666667,19,40,1,NA,NA,OCPD31,B121017980,OCPD31Stills,3264,2448,B12
0,-84.5482913,611.3870693,0,Lt,1,a(7)_01.jpeg,F:\Stills\APAPD\OCPD33Stills\,OCPD33,B120100128,OCPD33Stills,720,480,B12
2,1722.666667,1709.066667,0,20,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
2,1761.2,997.3333333,1,40,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
4,2010.533333,1468.8,2,20,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
4,2024.133333,1060.8,3,40,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
6,2314.266667,1350.933333,4,20,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
6,2314.266667,1060.8,5,40,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
9,2463.866667,1205.866667,6,20,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
9,2468.4,992.8,7,40,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
11,1662.892854,904.2688354,8,80,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
11,1669.370792,1012.234477,9,60,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
13,1120.905331,897.7908969,10,90,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
13,1125.223957,945.2957794,11,80,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
24,2461.838605,1208.731946,12,20,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
24,2481.272421,988.4820362,13,40,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
38,789.0709562,620.1750706,14,80,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
38,776.6473103,812.7415821,15,60,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
43,2338.920783,822.0593166,16,80,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
43,2342.026695,899.7071035,17,70,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
34,264.1719166,1272.416481,18,20,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
34,254.8541822,999.0962708,19,40,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
54,1059.285255,1294.157861,20,20,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
54,1046.861609,1020.837651,21,40,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
75,785.9650447,1496.042107,22,20,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
75,739.3763726,1064.320412,23,40,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
81,2882.455292,1312.79333,24,20,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
81,2901.09076,1064.320412,25,40,1,NA,NA,OCPD33,B120100128,OCPD33Stills,3264,2448,B12
0,816.4103152,416.0776663,0,Lt,1,EK000036_01.jpeg,F:\Stills\APAPD\OCPD35Stills\,OCPD35,B131200711,OCPD35Stills,720,480,B13
8,2011.315171,1537.541205,0,20,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
8,2000.493633,888.2489132,1,40,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
12,2008.319412,908.5501294,2,40,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
12,2007.157801,813.2979707,3,60,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
18,610.8713228,1234.977035,4,20,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
18,610.8713228,869.5862286,5,40,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
20,1109.522306,1063.02842,6,20,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
20,1100.924875,882.4823748,7,40,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
28,1775.823189,2133.408548,8,20,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
28,1754.329612,1394.029504,9,30,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
29,2904.285899,1539.639644,10,20,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
29,2904.285899,832.6551466,11,40,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
32,2395.766212,1096.650272,12,20,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
32,2395.766212,883.0907454,13,40,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
36,1823.244927,1073.931174,14,20,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
36,1823.244927,883.0907454,15,40,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
38,503.1229658,1527.76445,16,20,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
38,450.1697688,751.1175606,17,40,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
41,714.9357539,1289.475064,18,20,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
41,714.9357539,883.5005532,19,40,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
45,1725.459264,1218.870801,20,20,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
45,1729.87203,883.5005532,21,40,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
47,2330.008263,1139.441005,22,20,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
47,2325.595497,887.9133196,23,40,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
73,2630.07638,1095.313341,24,20,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
73,2634.489146,879.0877868,25,40,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
40,176.5782509,1651.32191,26,20,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
40,136.8633531,1240.934633,27,30,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
58,2347.659329,1342.428261,28,20,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
58,2347.659329,879.0877868,29,40,1,NA,NA,OCPD35,B131200711,OCPD35Stills,3264,2448,B13
0,444,265.7777778,0,Lt,1,a(9)_01.jpeg,F:\Stills\APAPD\OCPD37Stills\,OCPD37,B120100832,OCPD37Stills,720,480,B12
0,444,269.3333333,1,Lt,9,a(9)_01.jpeg,F:\Stills\APAPD\OCPD37Stills\,OCPD37,B120100832,OCPD37Stills,720,480,B12
1,462.6666667,262.2222222,1,Lt,9,a(9)_02.jpeg,F:\Stills\APAPD\OCPD37Stills\,OCPD37,B120100832,OCPD37Stills,720,480,B12
